time, step, mean-KE, KE, mean-PE, PE, mean-TE, TE, -lambda, +lambda, mean-lambda, mean-x_flux, mean-y_flux, mean-z_flux, current, resistance
2.4500000000e-01, 2450, 1.1682995956e-14, 1.1679608868e-14, -9.2805591793e-15, -9.3560656363e-15, -5.8204021870e-18, 1.4953976669e-17, 2.4024367763e-15, 2.3235432318e-15, 2.3966163741e-15, 2.3384972085e-15, -1.1180339887e-02, 1.1180339887e-02, 1.5402315958e-03, 0.0000000000e+00, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.5000000000e-01, 2500, 1.1690658819e-14, 1.1726089416e-14, -9.4309152033e-15, -9.4978454622e-15, -6.7469783989e-18, -1.1890354389e-17, 2.2597436153e-15, 2.2282439536e-15, 2.2529966369e-15, 2.2163535992e-15, -1.1180339887e-02, 1.1180339887e-02, 1.6296458195e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.5500000000e-01, 2550, 1.1692578936e-14, 1.1692621104e-14, -9.5639673375e-15, -9.6218643959e-15, -4.7820503163e-18, 3.9168294676e-17, 2.1286115986e-15, 2.0707567080e-15, 2.1238295483e-15, 2.1099250027e-15, -1.1180339887e-02, 1.1180339887e-02, 1.7172613508e-03, 0.0000000000e+00, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.6000000000e-01, 2600, 1.1680829376e-14, 1.1657916080e-14, -9.6794803570e-15, -9.7231714002e-15, -3.8468557646e-18, 1.9459735983e-17, 2.0013490189e-15, 1.9347446797e-15, 1.9975021632e-15, 1.9542044157e-15, -1.1180339887e-02, 1.1180339887e-02, 1.7956810786e-03, 0.0000000000e+00, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
2.6500000000e-01, 2650, 1.1690391710e-14, 1.1703441191e-14, -9.7684841004e-15, -9.8070932935e-15, -4.3919908417e-18, -1.8480264436e-17, 1.9219076096e-15, 1.8963478977e-15, 1.9175156188e-15, 1.8778676333e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8518005936e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.7000000000e-01, 2700, 1.1685934924e-14, 1.1695605800e-14, -9.8537944701e-15, -9.8741114015e-15, -2.9340252928e-18, -3.7845909639e-17, 1.8321404541e-15, 1.8214943982e-15, 1.8292064288e-15, 1.7836484886e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8892843062e-03, 0.0000000000e+00, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
2.7500000000e-01, 2750, 1.1685269592e-14, 1.1606407389e-14, -9.9055648335e-15, -9.9204343195e-15, -2.9168761358e-19, 5.2039847354e-17, 1.7797047589e-15, 1.6859730696e-15, 1.7794130713e-15, 1.7380129169e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8980921734e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.8000000000e-01, 2800, 1.1693019909e-14, 1.1604746598e-14, -9.9438178661e-15, -9.9495588022e-15, -1.1992096407e-18, 1.4427104259e-16, 1.7492020432e-15, 1.6551877957e-15, 1.7480028335e-15, 1.7994588383e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8945552467e-03, 0.0000000000e+00, 0, 0, 0, -6.4087065360e-17, -6.2415090745e+16
2.8500000000e-01, 2850, 1.1688676212e-14, 1.1625649497e-14, -9.9576278184e-15, -9.9489506103e-15, -9.8645492720e-19, 7.9747542020e-17, 1.7310483938e-15, 1.6766988872e-15, 1.7300619388e-15, 1.7564464292e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8643513224e-03, 0.0000000000e+00, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
2.9000000000e-01, 2900, 1.1691765935e-14, 1.1691982642e-14, -9.9601602576e-15, -9.9487834534e-15, -1.3260706058e-18, -1.7005678422e-17, 1.7316056770e-15, 1.7431991885e-15, 1.7302796064e-15, 1.7261935101e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8146314813e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.9500000000e-01, 2950, 1.1693470018e-14, 1.1738967838e-14, -9.9523401138e-15, -9.9325669681e-15, -6.5051908680e-20, -4.9805628003e-17, 1.7411299044e-15, 1.8064008695e-15, 1.7410648525e-15, 1.7565952415e-15, -1.1180339887e-02, 1.1180339887e-02, 1.7542011192e-03, 0.0000000000e+00, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
3.0000000000e-01, 3000, 1.1699825586e-14, 1.1692136154e-14, -9.9125112643e-15, -9.8806330296e-15, 2.6833333016e-18, 1.1488222210e-17, 1.7873143212e-15, 1.8115031244e-15, 1.7899976545e-15, 1.8229913466e-15, -1.1180339887e-02, 1.1180339887e-02, 1.6782943496e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
3.0500000000e-01, 3050, 1.1694933556e-14, 1.1699443503e-14, -9.8437905728e-15, -9.8036588380e-15, 2.3908227399e-18, -9.1812809963e-18, 1.8511429837e-15, 1.8957846651e-15, 1.8535338064e-15, 1.8866033841e-15, -1.1180339887e-02, 1.1180339887e-02, 1.5873954976e-03, 0.0000000000e+00, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
